4.203988334419551665e-01,-5.731126631485010670e-01,-1.471026581902245556e-01,3.125718282053647212e-01
4.118021434947276571e-01,-5.697511226082434543e-01,-1.424140807671440967e-01,3.091172200747111520e-01
4.032558766556040286e-01,-5.662287120682032437e-01,-1.377773224660234219e-01,3.055613152999451798e-01
3.947624459745809888e-01,-5.625483885350007762e-01,-1.331939027365242334e-01,3.019068974547572393e-01
3.863242201465559855e-01,-5.587131377099253671e-01,-1.286652992747028823e-01,2.981567775590413527e-01
3.779435230809071178e-01,-5.547259736892550253e-01,-1.241929476113172587e-01,2.943137936727624471e-01
3.696226334755682852e-01,-5.505899386706328835e-01,-1.197782407062258220e-01,2.903808104928138900e-01
3.613637843955088136e-01,-5.463081026649648786e-01,-1.154225285488336139e-01,2.863607189516564899e-01
3.531691628555343465e-01,-5.418835632133519598e-01,-1.111271177645587610e-01,2.822564358165247089e-01
3.450409094073340621e-01,-5.373194451086135137e-01,-1.068932712273108904e-01,2.780709032879778442e-01
3.369811177307048822e-01,-5.326189001209975515e-01,-1.027222076779912285e-01,2.738070885965630530e-01
3.289918342288899455e-01,-5.277851067277102848e-01,-9.861510134904277747e-02,2.694679835963428305e-01
3.210750576279742807e-01,-5.228212698459292485e-01,-9.457308159509764112e-02,2.650566043540223404e-01
3.132327385802853303e-01,-5.177306205689916618e-01,-9.059723252978731101e-02,2.605759907323907942e-01
3.054667792717504771e-01,-5.125164159054752533e-01,-8.668859266880145353e-02,2.560292059667684250e-01
2.977790330331683277e-01,-5.071819385209063169e-01,-8.284815457929992077e-02,2.514193362331214598e-01
2.901713039553547313e-01,-5.017304964818484203e-01,-7.907686453580309305e-02,2.467494902064784057e-01
2.826453465081270044e-01,-4.961654230021336209e-01,-7.537562218270592307e-02,2.420227986082456040e-01
2.752028651630950007e-01,-4.904900761910068741e-01,-7.174528020358224289e-02,2.372424137409829270e-01
2.678455140202298801e-01,-4.847078388029554263e-01,-6.818664399746750260e-02,2.324115090091599389e-01
2.605748964381855437e-01,-4.788221179889932677e-01,-6.470047136233010587e-02,2.275332784243683515e-01
2.533925646683506394e-01,-4.728363450491629982e-01,-6.128747218596457963e-02,2.226109360934199199e-01
2.463000194926131814e-01,-4.667539751860051989e-01,-5.794830814456328194e-02,2.176477156877086594e-01
2.392987098648231004e-01,-4.605784872587277978e-01,-5.468359240924765274e-02,2.126468698921639977e-01
