iteration,theta,residual_norm,grad_norm,step_norm,accepted_step,converged
0,0.5101001599469673,1.010049662092877,13.752706235754205,0.10007010417639667,1.0,False
1,0.021519174409738696,0.20745686014079504,1.7038078087430544,0.03978463758818901,1.0,False
2,0.00051520880110985,0.03210011841441866,0.22033073723226837,0.008094631463876616,1.0,False
3,5.095139813754198e-07,0.0010094691489841775,0.00709232297495479,0.00025569739168192543,1.0,False
4,5.058814095754558e-13,1.005864215066284e-06,7.3272558419197096e-06,2.4595857880845615e-07,1.0,False
5,3.634422694544261e-24,2.696079633298787e-12,1.7709883218821205e-11,0.0,0.0,True
