iteration,theta,residual_norm,grad_norm,step_norm,accepted_step,converged
0,3.9224525909715444,2.8008757883817497,4.126677385032602,2.712860266408056,1.0,False
1,2.059996824515361,2.0297767485688474,3.1631531591070097,1.808633787965907,1.0,False
2,1.3453786527525051,1.6403527990968925,2.0977675810383785,0.4063535965290353,0.25,False
3,0.7466061054340999,1.2219706260251102,2.3283618327969724,0.15097189126326438,0.125,False
4,0.5598437654852547,1.0581528863876475,6.352093784953653,0.03051848688461393,0.03125,False
5,0.5150457638590025,1.014934247977673,18.16616313014106,0.011042681839156748,0.03125,False
6,0.2786751004739636,0.7465589065491933,167.19719398584274,0.0016684578115842704,0.5,False
7,0.05669546562096034,0.3367356993873989,284.4735087457162,0.0007601619258178533,1.0,False
8,0.005125126270474618,0.10124353085975042,52.66471977281898,0.0005359443801067461,1.0,False
9,0.0002111623558812087,0.02055054042506954,8.526414105299278,0.000171884436870798,1.0,False
10,8.825982787922323e-07,0.0013286069989219779,0.5256239064839898,1.257313271268501e-05,1.0,False
11,1.715552320617074e-11,5.857563180396903e-06,0.0023160221918091476,5.582823929092875e-08,1.0,False
12,2.4082562665204282e-18,2.194655447454305e-09,9.758553513578362e-07,0.0,0.0,True
