1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.999999856000003393e-02
9.998000000143999477e-01,-3.999999709371286627e-02
9.994000000434628550e-01,-5.999799560025461526e-02
9.988000200874602719e-01,-7.999199407869424239e-02
9.980001001466732857e-01,-9.997999272805048465e-02
9.970003002193927877e-01,-1.199599921472885578e-01
9.958007002979198941e-01,-1.399299935352965596e-01
9.944014003625669673e-01,-1.598879988908217253e-01
9.928025203736587923e-01,-1.798320112123461545e-01
9.910042002615353507e-01,-1.997600346978824770e-01
9.890065999145565279e-01,-2.196700749446689471e-01
9.868098991651098606e-01,-2.395601391487442999e-01
9.844142977736224376e-01,-2.594282363043821649e-01
9.818200154105786170e-01,-2.792723774033651907e-01
9.790272916365450051e-01,-2.990905756340787036e-01
9.760363858802042492e-01,-3.188808465804040537e-01
9.728475774144001997e-01,-3.386412084203916373e-01
9.694611653301963283e-01,-3.583696821246937780e-01
9.658774685089493994e-01,-3.780642916547370391e-01
9.620968255924020607e-01,-3.977230641606147032e-01
9.581195949507959053e-01,-4.173440301786790485e-01
9.539461546490091148e-01,-4.369252238288136025e-01
9.495769024107210132e-01,-4.564646830113656129e-01
9.450122555806073077e-01,-4.759604496037188603e-01
9.402526510845701235e-01,-4.954105696564866101e-01
9.352985453880052757e-01,-5.148130935893053817e-01
9.301504144521122175e-01,-5.341660763862094985e-01
9.248087536882501070e-01,-5.534675777905664340e-01
9.192740779103444337e-01,-5.727156624995529688e-01
9.135469212853488674e-01,-5.919084003581533970e-01
9.076278372817673246e-01,-6.110438665526586322e-01
9.015173986162406949e-01,-6.301201418036471713e-01
8.952161971982042221e-01,-6.491353125584278239e-01
8.887248440726199794e-01,-6.680874711829246637e-01
8.820439693607907694e-01,-6.869747161529838886e-01
8.751742221992608872e-01,-7.057951522450828241e-01
8.681162706768100756e-01,-7.245468907264212000e-01
8.608708017695458903e-01,-7.432280495443744917e-01
8.534385212741021354e-01,-7.618367535152890113e-01
