1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.410032850811267287e-03
9.999889749178729748e-01,-8.816238636803901824e-03
9.999669343212809203e-01,-1.321855248315905243e-02
9.999338879400729851e-01,-1.761690913820572815e-02
9.998898456672274948e-01,-2.201124296984327544e-02
9.998348175598028575e-01,-2.640148796195377137e-02
9.997688138398980184e-01,-3.078757771080562269e-02
9.996918448956210179e-01,-3.516944542144961189e-02
9.996039212820674313e-01,-3.954702390410872598e-02
9.995050537223071352e-01,-4.392024557056321832e-02
9.993952531083807322e-01,-4.828904243053234319e-02
9.992745305023044144e-01,-5.265334608805428973e-02
9.991428971370842627e-01,-5.701308773786594591e-02
9.990003644177396502e-01,-6.136819816178411269e-02
9.988469439223351953e-01,-6.571860772509000026e-02
9.986826474030224832e-01,-7.006424637291872037e-02
9.985074867870902260e-01,-7.440504362665574523e-02
9.983214741780236379e-01,-7.874092858034224818e-02
9.981246218565728023e-01,-8.307182989709141485e-02
9.979169422818300328e-01,-8.739767580551781323e-02
9.976984480923162257e-01,-9.171839409618211258e-02
9.974691521070757627e-01,-9.603391211805331618e-02
9.972290673267806271e-01,-1.003441567749910612e-01
9.969782069348431808e-01,-1.046490545222503454e-01
9.967165842985376001e-01,-1.089485313630112751e-01
9.964442129701300832e-01,-1.132425128449365825e-01
9.961611066880177168e-01,-1.175309240567595087e-01
9.958672793778757804e-01,-1.218136896249051027e-01
9.955627451538134887e-01,-1.260907337101477566e-01
9.952475183195381714e-01,-1.303619800043082089e-01
9.949216133695274467e-01,-1.346273517269928888e-01
9.945850449902099433e-01,-1.388867716223793070e-01
9.942378280611540164e-01,-1.431401619560505323e-01
9.938799776562639021e-01,-1.473874445118824039e-01
9.935115090449841979e-01,-1.516285405889871429e-01
9.931324376935117826e-01,-1.558633709987170268e-01
9.927427792660149519e-01,-1.600918560617320130e-01
9.923425496258606593e-01,-1.643139156051352523e-01
9.919317648368478624e-01,-1.685294689596807394e-01
9.915104411644486415e-01,-1.727384349570571243e-01
9.910785950770559793e-01,-1.769407319272522927e-01
9.906362432472378687e-01,-1.811362776960028786e-01
9.901834025529978600e-01,-1.853249895823336768e-01
9.897200900790420475e-01,-1.895067843961914522e-01
9.892463231180516070e-01,-1.936815784361782256e-01
