1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.727753141162124279e-02
9.998272246858838086e-01,-3.448601089927452734e-02
9.994823645768911025e-01,-5.162113799435111283e-02
9.989661531969475927e-01,-6.867851960489490537e-02
9.982793680008986703e-01,-8.565366764865332827e-02
9.974228313244121180e-01,-1.025419968175560748e-01
9.963974113562366064e-01,-1.193388225101576494e-01
9.952040231311349849e-01,-1.360393589730646280e-01
9.938436295414043720e-01,-1.526387176971369386e-01
9.923172423644329720e-01,-1.691319061192743112e-01
9.906259233032401745e-01,-1.855138266858273599e-01
9.887707850363819384e-01,-2.017792763390474364e-01
9.867529922729915137e-01,-2.179229464934261673e-01
9.845737628080573067e-01,-2.339394235741695527e-01
9.822343685723156081e-01,-2.498231901952714384e-01
9.797361366703628560e-01,-2.655686270595371545e-01
9.770804503997674306e-01,-2.811700156672685136e-01
9.742687502430947832e-01,-2.966215419239345841e-01
9.713025348238554235e-01,-3.119173007397612607e-01
9.681833618164578104e-01,-3.270513017154907387e-01
9.649128487993029468e-01,-3.420174760082713705e-01
9.614926740392202298e-01,-3.568096844694002567e-01
9.579245771945261723e-01,-3.714217271410973353e-01
9.542103599231152034e-01,-3.858473541922832206e-01
9.503518863811923900e-01,-4.000802783631082216e-01
9.463510835975612601e-01,-4.141141889744198723e-01
9.422099417078170225e-01,-4.279427675411869303e-01
9.379305140324051271e-01,-4.415597050079241304e-01
9.335149169823259152e-01,-4.549587205992969285e-01
9.289653297763329487e-01,-4.681335822503687738e-01
9.242839939538292082e-01,-4.810781285485964953e-01
9.194732126683432538e-01,-4.937862920840763170e-01
9.145353497475025017e-01,-5.062521240663058197e-01
9.094728285068394147e-01,-5.184698200256869782e-01
9.042881303065825049e-01,-5.304337463772166306e-01
8.989837928428103808e-01,-5.421384675835660971e-01
8.935624081669747421e-01,-5.535787736165049822e-01
8.880266204308097100e-01,-5.647497073809747414e-01
8.823791233569999726e-01,-5.756465917367404872e-01
8.766226574396325244e-01,-5.862650557301066767e-01
8.707600068823314610e-01,-5.966010596342408157e-01
8.647939962859890750e-01,-6.066509183925566928e-01
8.587274871020634803e-01,-6.164113230664175491e-01
8.525633738713993548e-01,-6.258793599067651314e-01
8.463045802723316857e-01,-6.350525266993238827e-01
8.399540550053384846e-01,-6.439287460743938762e-01
8.335147675445945259e-01,-6.525063755239991492e-01
8.269897037893545466e-01,-6.607842139298364392e-01
8.203818616500562211e-01,-6.687615044731266556e-01
8.136942466053249667e-01,-6.764379338697736888e-01
8.069298672666271877e-01,-6.838136279485964586e-01
8.000917309871412586e-01,-6.908891436641034778e-01
7.931828395505001739e-01,-6.976654577056575768e-01
7.862061849734436336e-01,-7.041439519294453442e-01
7.791647454541491546e-01,-7.103263958962675595e-01
7.720614814951864968e-01,-7.162149268450724859e-01
7.648993322267357842e-01,-7.218120274681593118e-01
7.576812119520541788e-01,-7.271205018784170360e-01
7.504100069332699796e-01,-7.321434501717201115e-01
7.430885724315527963e-01,-7.368842419890789808e-01
7.357197300116620209e-01,-7.413464894741841338e-01
7.283062651169202040e-01,-7.455340200037947618e-01
7.208509249168822963e-01,-7.494508490424748315e-01
7.133564164264575291e-01,-7.531011534410919639e-01
7.058254048920465928e-01,-7.564892454619474016e-01
6.982605124374271499e-01,-7.596195477740483870e-01
6.906643169596866638e-01,-7.624965696214008881e-01
6.830393512634727049e-01,-7.651248843266736932e-01
6.753881024202059713e-01,-7.675091082533306297e-01
6.677130113376726905e-01,-7.696538813123066092e-01
6.600164725245496466e-01,-7.715638490652307890e-01
6.523008340338973809e-01,-7.732436464455862968e-01
6.445683975694415091e-01,-7.746978830923408887e-01
6.368214187385180525e-01,-7.759311302676140665e-01
6.290621074358418996e-01,-7.769479093108340173e-01
6.212926283427335772e-01,-7.777526815664461690e-01
6.135151015270691177e-01,-7.783498397103213451e-01
6.057316031299658787e-01,-7.787437003912844879e-01
5.979441661260530561e-01,-7.789384980983019569e-01
5.901547811450700287e-01,-7.789383801604703450e-01
5.823653973434653741e-01,-7.787474027856864378e-01
5.745779233156085297e-01,-7.783695280443926334e-01
5.667942280351645490e-01,-7.778086217067572417e-01
5.590161418180970010e-01,-7.770684518447639189e-01
5.512454572996493551e-01,-7.761526881146729728e-01
5.434839304185026254e-01,-7.750649016399447921e-01
5.357332814021031897e-01,-7.738085654197689456e-01
5.279951957479055435e-01,-7.723870551936514728e-01
5.202713251959690810e-01,-7.708036506979297764e-01
5.125632886889898154e-01,-7.690615372554902018e-01
5.048726733164349278e-01,-7.671638076452638177e-01
4.972010352399822697e-01,-7.651134642032009214e-01
4.895499005979502827e-01,-7.629134211113198782e-01
4.819207663868370628e-01,-7.605665068360480952e-01
4.743151013184765952e-01,-7.580754666814091269e-01
4.667343466516625239e-01,-7.554429654266325844e-01
4.591799169973961869e-01,-7.526715900214789867e-01
4.516532010971813782e-01,-7.497638523159755319e-01
4.441555625740216118e-01,-7.467221918043619455e-01
4.366883406559780023e-01,-7.435489783658550955e-01
4.292528508723194580e-01,-7.402465149873787009e-01
4.218503857224456532e-01,-7.368170404556757536e-01
4.144822153178888691e-01,-7.332627320082556466e-01
4.071495879978063170e-01,-7.295857079344306717e-01
3.998537309184619915e-01,-7.257880301192971562e-01
3.925958506172690377e-01,-7.218717065249244946e-01
3.853771335520198016e-01,-7.178386936042502331e-01
3.781987466159772993e-01,-7.136908986442588310e-01
3.710618376295347076e-01,-7.094301820359597555e-01
3.639675358091751245e-01,-7.050583594694913581e-01
3.569169522144802209e-01,-7.005772040533738698e-01
3.499111801739464567e-01,-6.959884483575323744e-01
3.429512956903711385e-01,-6.912937863802159910e-01
3.360383578265689897e-01,-6.864948754393670471e-01
3.291734090721752937e-01,-6.815933379893509558e-01
3.223574756922817919e-01,-6.765907633642529451e-01
3.155915680586392491e-01,-6.714887094491882591e-01
3.088766809641473876e-01,-6.662887042812681848e-01
3.022137939213346836e-01,-6.609922475820158017e-01
2.956038714455145322e-01,-6.556008122231439250e-01
2.890478633232830830e-01,-6.501158456276953101e-01
2.825467048670061154e-01,-6.445387711086043581e-01
2.761013171559200674e-01,-6.388709891467790891e-01
2.697126072644522865e-01,-6.331138786108215788e-01
2.633814684783440940e-01,-6.272687979205058273e-01
2.571087804991390446e-01,-6.213370861561238190e-01
2.508954096375777820e-01,-6.153200641157876571e-01
2.447422089964199077e-01,-6.092190353227427968e-01
2.386500186431924908e-01,-6.030352869847115382e-01
2.326196657733453632e-01,-5.967700909072378712e-01
2.266519648642729701e-01,-5.904247043629567981e-01
2.207477178206433965e-01,-5.840003709186569747e-01
2.149077141114568157e-01,-5.774983212219489959e-01
2.091327308992373124e-01,-5.709197737492937019e-01
2.034235331617443854e-01,-5.642659355170858149e-01
1.977808738065735261e-01,-5.575380027574271535e-01
1.922054937789992590e-01,-5.507371615601631687e-01
1.866981221633976229e-01,-5.438645884826988075e-01
1.812594762785706415e-01,-5.369214511290466563e-01
1.758902617672801760e-01,-5.299089086995053544e-01
1.705911726802851192e-01,-5.228281125123064310e-01
1.653628915551620671e-01,-5.156802064985124279e-01
