iteration,theta,residual_norm,grad_norm,step_norm,accepted_step,converged
0,3.9180976455286713,2.799320505240038,3.3579611483435894,2.7194587092241767,1.0,False
1,1.8629336447251492,1.9302505768553206,3.5017125487633973,1.73646384457838,1.0,False
2,1.291795878323463,1.6073555165696625,2.60077422253994,0.38970623459680803,0.25,False
3,0.6280425356127504,1.120752011475108,4.66214928280085,0.06825903285226427,0.0625,False
4,0.5392797814444741,1.0385372226785847,16.97219827596259,0.009657076932217373,0.015625,False
5,0.5135764434746741,1.0134855139316734,30.222354578852197,0.006394188287226804,0.03125,False
6,0.42079230233221665,0.9173792043993767,62.76135075694173,0.0021025840696929604,0.125,False
7,0.18488349726357517,0.6080846935478235,211.873916225927,0.0019237797297384928,1.0,False
8,0.07624877935287269,0.39050935802582937,319.4265440313312,0.0005235189551061031,1.0,False
9,0.0012964585064904044,0.05092069336704685,25.562005390723428,0.0003297042548416521,1.0,False
10,1.9513962355703594e-05,0.006247233364570847,2.6787082785913534,5.441864685666155e-05,1.0,False
11,8.009581741885365e-09,0.00012656683405920657,0.05253236903343435,1.1609686279659496e-06,1.0,False
12,2.6838920767618267e-17,7.326516330100994e-09,1.263230538456463e-06,0.0,0.0,True
